StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2022-01-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Remote access scams,,12
2022-01-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Remote access scams,,17
2022-02-01,Queensland,Email,65 and over,Male,Other,Other scams,,14
2022-06-01,New South Wales,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,,4
2022-01-01,Queensland,Text message,25 - 34,Female,Attempts to gain your personal information,Remote access scams,,4
2022-06-01,Queensland,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,2
2022-06-01,New South Wales,Text message,18 - 24,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,,1
2022-04-01,New South Wales,Text message,35 - 44,Male,Other,Other scams,,3
2022-06-01,Outside of Australia,Email,45 - 54,Male,Attempts to gain your personal information,Identity theft,,1
2022-01-01,Queensland,Internet,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",,1
2022-05-01,South Australia,Text message,55 - 64,Female,Buying or selling,Health and medical products,,2
2022-04-01,Victoria,Text message,55 - 64,Male,Buying or selling,Classified scams,,2
2022-04-01,Tasmania,Email,Unspecified,Female,Attempts to gain your personal information,Phishing,,6
2022-04-01,Tasmania,Social media/Online forums,25 - 34,Male,Attempts to gain your personal information,Identity theft,,1
2022-04-01,Tasmania,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,,3
2022-02-01,Queensland,Email,25 - 34,Female,Attempts to gain your personal information,Phishing,,3
2022-01-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,,11
2022-01-01,Victoria,Email,65 and over,Male,Threats and extortion,Ransomware and malware,,23
2022-06-01,New South Wales,Mail,55 - 64,Male,Attempts to gain your personal information,Phishing,,2
2022-05-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,,5
2022-02-01,Victoria,Email,55 - 64,Female,Fake charities,Fake charity scams,,1
2022-02-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,,36
2022-05-01,Western Australia,Text message,25 - 34,Male,Buying or selling,Health and medical products,,1
2022-01-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Online shopping scams,,3
2022-01-01,Queensland,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Identity theft,,1
2022-06-01,Western Australia,Phone call,45 - 54,Male,Investment scams,Investment scams,,1
2022-01-01,Queensland,Email,45 - 54,Male,Buying or selling,Health and medical products,,1
2022-05-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Remote access scams,,3
2022-01-01,New South Wales,Text message,Unspecified,Male,Buying or selling,Overpayment scams,,1
2022-03-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Remote access scams,,8
2022-04-01,Western Australia,Email,Unspecified,Female,Attempts to gain your personal information,Identity theft,,2
2022-05-01,Northern Territory,Email,55 - 64,Male,Buying or selling,Overpayment scams,,1
2022-04-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,,3
2022-02-01,Victoria,Email,25 - 34,Female,Unexpected money,Rebate scams,,1
2022-03-01,New South Wales,Text message,18 - 24,X (Indeterminate/Intersex/Unspecified),Jobs and employment,Jobs and employment scams,,1
2022-01-01,Outside of Australia,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,,1
2022-03-01,Queensland,Text message,55 - 64,Male,Buying or selling,Online shopping scams,,5
2022-04-01,New South Wales,Phone call,25 - 34,Male,Buying or selling,False billing,,17
2022-04-01,Tasmania,Phone call,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,,1
2022-06-01,Outside of Australia,Text message,Under 18,Male,Attempts to gain your personal information,Phishing,,1
2022-01-01,New South Wales,Text message,45 - 54,Male,Dating and romance,Dating and romance scams,,12
2022-01-01,Western Australia,Email,Unspecified,Female,Attempts to gain your personal information,Identity theft,,3
2022-01-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Hacking,,16
2022-06-01,Australian Capital Territory,Email,65 and over,Male,Attempts to gain your personal information,Phishing,,10
2022-03-01,New South Wales,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,7
2022-02-01,Queensland,Text message,55 - 64,Male,Buying or selling,Online shopping scams,,19
2022-01-01,Western Australia,Email,35 - 44,Female,Other,Other scams,,2
2022-03-01,Victoria,Mobile apps,65 and over,Female,Attempts to gain your personal information,Remote access scams,,1
2022-06-01,Victoria,Email,Unspecified,Male,Buying or selling,Online shopping scams,,3
2022-06-01,South Australia,Email,55 - 64,Male,Attempts to gain your personal information,Remote access scams,,2
2022-03-01,Australian Capital Territory,Phone call,65 and over,Female,Buying or selling,False billing,,3
2022-02-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,,11
2022-01-01,New South Wales,Phone call,25 - 34,Male,Attempts to gain your personal information,Identity theft,,9
2022-05-01,South Australia,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,,3
2022-05-01,Victoria,Phone call,55 - 64,Female,Buying or selling,False billing,,6
2022-06-01,South Australia,Phone call,45 - 54,Male,Buying or selling,False billing,,5
2022-02-01,Victoria,Text message,Under 18,Male,Threats and extortion,Ransomware and malware,,1
2022-06-01,Victoria,Text message,65 and over,Female,Buying or selling,Health and medical products,,17
2022-06-01,Western Australia,Text message,35 - 44,Female,Dating and romance,Dating and romance scams,,1
2022-01-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,Classified scams,,1
2022-03-01,Victoria,Text message,Unspecified,Male,Other,Other scams,,12
2022-06-01,Tasmania,Phone call,35 - 44,Female,Other,Other scams,,2
2022-01-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Identity theft,,4
2022-02-01,Australian Capital Territory,Text message,Unspecified,Female,Buying or selling,Online shopping scams,,8
2022-04-01,Outside of Australia,Email,25 - 34,Male,Unexpected winnings,"Travel, prizes and lottery scams",,1
2022-01-01,New South Wales,Internet,35 - 44,Female,Buying or selling,False billing,,2
2022-03-01,Queensland,Email,65 and over,Male,Threats and extortion,Ransomware and malware,,3
2022-02-01,South Australia,Email,Unspecified,Male,Attempts to gain your personal information,Identity theft,,1
2022-03-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Hacking,,9
2022-01-01,New South Wales,Email,65 and over,Female,Attempts to gain your personal information,Hacking,,9
2022-05-01,South Australia,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,,6
2022-03-01,Australian Capital Territory,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,,8
2022-06-01,Tasmania,Text message,45 - 54,Female,Buying or selling,Health and medical products,,2
2022-06-01,Western Australia,Social media/Online forums,55 - 64,Male,Investment scams,Investment scams,,1
2022-02-01,New South Wales,Text message,25 - 34,Male,Other,Other scams,,7
2022-06-01,Western Australia,In person,Unspecified,Male,Dating and romance,Dating and romance scams,,1
2022-06-01,New South Wales,Phone call,18 - 24,Male,Buying or selling,False billing,,7
2022-04-01,Victoria,Text message,25 - 34,Male,Other,Other scams,,1
2022-05-01,New South Wales,Phone call,45 - 54,Female,Other,Other scams,,26
2022-06-01,New South Wales,Phone call,45 - 54,Female,Threats and extortion,Ransomware and malware,,1
2022-04-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,,8
2022-01-01,Queensland,Text message,55 - 64,Male,Buying or selling,Online shopping scams,,10
2022-03-01,South Australia,Text message,65 and over,Male,Other,Other scams,,3
2022-01-01,Queensland,Email,55 - 64,Male,Attempts to gain your personal information,Phishing,,9
2022-02-01,New South Wales,unspecified,25 - 34,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Hacking,,1
2022-01-01,Unspecified,Social media/Online forums,18 - 24,Female,Buying or selling,Overpayment scams,,1
2022-01-01,New South Wales,Mail,Unspecified,Male,Buying or selling,Classified scams,,1
2022-05-01,Queensland,Text message,25 - 34,Male,Other,Other scams,,12
2022-06-01,New South Wales,Email,Unspecified,Female,Attempts to gain your personal information,Phishing,,25
2022-06-01,Victoria,Social media/Online forums,18 - 24,Male,Dating and romance,Dating and romance scams,,3
2022-02-01,Victoria,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Identity theft,,1
2022-02-01,Queensland,Text message,35 - 44,Female,Threats and extortion,Ransomware and malware,,7
2022-01-01,South Australia,Text message,65 and over,Male,Buying or selling,Online shopping scams,,8
2022-03-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,,4
2022-02-01,New South Wales,Email,55 - 64,Male,Attempts to gain your personal information,Phishing,,16
2022-05-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,,16
2022-03-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,,32
2022-01-01,South Australia,unspecified,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,,1
2022-05-01,Victoria,Mobile apps,65 and over,Male,Other,Other scams,,5
2022-01-01,New South Wales,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,,14
2022-05-01,Victoria,Internet,55 - 64,Male,Attempts to gain your personal information,Phishing,,1
2022-02-01,New South Wales,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,,10
2022-04-01,New South Wales,Phone call,65 and over,Female,Buying or selling,Classified scams,,1
2022-06-01,Victoria,Text message,45 - 54,Male,Unexpected money,Rebate scams,,1
2022-02-01,Australian Capital Territory,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,,20
2022-05-01,South Australia,Text message,Unspecified,Male,Attempts to gain your personal information,Hacking,,1
2022-06-01,South Australia,Phone call,35 - 44,Male,Other,Other scams,,3
2022-01-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Remote access scams,,11
2022-02-01,Queensland,Email,55 - 64,Female,Other,Other scams,,8
2022-01-01,Australian Capital Territory,Text message,Unspecified,Male,Buying or selling,Online shopping scams,,1
2022-05-01,Victoria,Phone call,Unspecified,Male,Buying or selling,Online shopping scams,,9
2022-01-01,Queensland,Phone call,55 - 64,Female,Buying or selling,Mobile premium services,,2
2022-03-01,Western Australia,Phone call,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",,3
2022-02-01,Western Australia,Phone call,Unspecified,Male,Other,Other scams,,9
2022-06-01,New South Wales,Mobile apps,45 - 54,Female,Buying or selling,False billing,,1
2022-04-01,Queensland,Phone call,25 - 34,Female,Buying or selling,False billing,,9
2022-01-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Identity theft,,2
2022-01-01,Australian Capital Territory,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,,4
2022-06-01,New South Wales,Email,Unspecified,Male,Jobs and employment,Jobs and employment scams,,3
2022-04-01,Queensland,Text message,55 - 64,Male,Other,Other scams,,3
2022-02-01,Tasmania,Text message,Unspecified,Female,Buying or selling,Online shopping scams,,7
2022-05-01,New South Wales,Email,65 and over,Male,Attempts to gain your personal information,Remote access scams,,6
2022-03-01,Tasmania,Phone call,55 - 64,Male,Other,Other scams,,2
2022-06-01,New South Wales,Social media/Online forums,55 - 64,Male,Attempts to gain your personal information,Phishing,,1
2022-02-01,Tasmania,Internet,55 - 64,Male,Buying or selling,Classified scams,,1
2022-04-01,Australian Capital Territory,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,,1
2022-04-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Identity theft,,8
2022-03-01,Western Australia,Phone call,Unspecified,Female,Buying or selling,Online shopping scams,,8
2022-01-01,New South Wales,Mail,35 - 44,Female,Unexpected money,inheritance and unexpected money,,1
2022-04-01,Northern Territory,Email,45 - 54,Male,Attempts to gain your personal information,Phishing,,2
2022-02-01,Queensland,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Remote access scams,,1
2022-05-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Identity theft,,12
2022-04-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,,13
2022-02-01,New South Wales,Phone call,55 - 64,Male,Other,Other scams,,21
2022-03-01,Queensland,In person,55 - 64,Female,Attempts to gain your personal information,Hacking,,1
2022-04-01,New South Wales,Mail,25 - 34,Male,Buying or selling,Online shopping scams,,1
2022-06-01,Queensland,Email,55 - 64,Female,Jobs and employment,Jobs and employment scams,,1
2022-01-01,New South Wales,Phone call,25 - 34,Female,Buying or selling,Mobile premium services,,6
2022-01-01,Queensland,In person,65 and over,Male,Jobs and employment,Jobs and employment scams,,1
2022-05-01,Western Australia,Internet,45 - 54,Male,Attempts to gain your personal information,Identity theft,,2
2022-06-01,Victoria,Phone call,Unspecified,Female,Attempts to gain your personal information,Identity theft,,18
2022-05-01,New South Wales,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,,4
2022-01-01,Queensland,Social media/Online forums,Unspecified,Male,Other,Other scams,,2
2022-03-01,Western Australia,Email,25 - 34,Male,Other,Other scams,,1
2022-02-01,New South Wales,Email,18 - 24,Female,Unexpected money,Rebate scams,,1
2022-01-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Unexpected money,inheritance and unexpected money,,1
2022-01-01,Western Australia,Text message,Unspecified,Female,Buying or selling,Health and medical products,,2
2022-05-01,South Australia,Phone call,65 and over,Male,Buying or selling,False billing,,6
2022-03-01,New South Wales,Text message,35 - 44,Female,Other,Other scams,,4
2022-05-01,Victoria,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,,13
2022-06-01,Western Australia,Text message,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,,1
2022-02-01,Queensland,Internet,35 - 44,Female,Attempts to gain your personal information,Hacking,,1
2022-03-01,Queensland,Text message,25 - 34,Female,Buying or selling,Health and medical products,,1
2022-06-01,Tasmania,Phone call,25 - 34,Female,Other,Other scams,,3
2022-05-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,,1
2022-05-01,South Australia,Email,55 - 64,Female,Attempts to gain your personal information,Phishing,,9
2022-05-01,Tasmania,Email,65 and over,Female,Threats and extortion,Ransomware and malware,,2
2022-05-01,Queensland,Phone call,65 and over,Female,Other,Other scams,,10
2022-05-01,South Australia,Phone call,Unspecified,Male,Buying or selling,Mobile premium services,,1
2022-04-01,New South Wales,Phone call,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",,2
2022-05-01,New South Wales,Email,65 and over,Male,Attempts to gain your personal information,Hacking,,29
2022-02-01,Outside of Australia,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,1
2022-01-01,Victoria,Email,55 - 64,Female,Attempts to gain your personal information,Hacking,,2
2022-01-01,Queensland,Phone call,55 - 64,Male,Buying or selling,Online shopping scams,,2
2022-05-01,South Australia,Phone call,25 - 34,Female,Buying or selling,Mobile premium services,,2
2022-06-01,New South Wales,Text message,Under 18,Male,Buying or selling,False billing,,1
2022-04-01,Tasmania,Phone call,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",,1
2022-06-01,Outside of Australia,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,,1
2022-06-01,Western Australia,Text message,35 - 44,Male,Other,Other scams,,4
2022-01-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Fake charities,Fake charity scams,,1
2022-04-01,New South Wales,Social media/Online forums,Unspecified,Male,Other,Other scams,,1
2022-06-01,New South Wales,Phone call,35 - 44,Female,Attempts to gain your personal information,Identity theft,,13
2022-06-01,South Australia,Phone call,55 - 64,Male,Buying or selling,Mobile premium services,,1
2022-04-01,Victoria,Text message,45 - 54,Female,Threats and extortion,Ransomware and malware,,1
2022-01-01,Queensland,Phone call,Unspecified,Male,Attempts to gain your personal information,Remote access scams,,10
2022-06-01,Victoria,Email,Unspecified,Female,Unexpected money,inheritance and unexpected money,,1
2022-06-01,Northern Territory,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,,2
2022-05-01,Western Australia,Social media/Online forums,65 and over,Male,Dating and romance,Dating and romance scams,,1
2022-04-01,Western Australia,Phone call,35 - 44,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,,1
2022-05-01,Northern Territory,Email,65 and over,Male,Attempts to gain your personal information,Phishing,,2
2022-06-01,New South Wales,Text message,Unspecified,Female,Buying or selling,Health and medical products,,13
2022-04-01,Victoria,Phone call,55 - 64,Female,Buying or selling,False billing,,9
2022-05-01,New South Wales,unspecified,Unspecified,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,4
2022-01-01,New South Wales,Phone call,Unspecified,Male,Buying or selling,Health and medical products,,1
2022-06-01,Victoria,Text message,Unspecified,Female,Threats and extortion,Ransomware and malware,,2
2022-06-01,South Australia,Email,65 and over,Male,Attempts to gain your personal information,Phishing,,38
2022-01-01,South Australia,Phone call,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,,1
2022-04-01,New South Wales,Phone call,55 - 64,Male,Unexpected money,Rebate scams,,2
2022-01-01,Victoria,Phone call,45 - 54,Male,Threats and extortion,Ransomware and malware,,1
2022-02-01,Western Australia,Text message,45 - 54,Female,Buying or selling,Classified scams,,2
2022-04-01,Western Australia,Phone call,Unspecified,Female,Attempts to gain your personal information,Remote access scams,,5
2022-05-01,Australian Capital Territory,Social media/Online forums,25 - 34,Female,Dating and romance,Dating and romance scams,,1
2022-06-01,South Australia,Phone call,35 - 44,Female,Buying or selling,False billing,,3
2022-03-01,Australian Capital Territory,Phone call,45 - 54,Female,Buying or selling,Online shopping scams,,1
2022-06-01,New South Wales,Text message,65 and over,Female,Other,Other scams,,13
2022-03-01,Outside of Australia,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,,1
2022-04-01,Victoria,Text message,18 - 24,Female,Investment scams,Investment scams,,1
2022-06-01,Australian Capital Territory,Email,55 - 64,Male,Attempts to gain your personal information,Phishing,,6
2022-01-01,Northern Territory,Email,45 - 54,Male,Attempts to gain your personal information,Phishing,,1
2022-05-01,New South Wales,Phone call,Unspecified,Female,Buying or selling,False billing,,20
2022-03-01,New South Wales,In person,35 - 44,Female,Attempts to gain your personal information,Remote access scams,,2
2022-04-01,Western Australia,Phone call,55 - 64,Female,Buying or selling,Online shopping scams,,3
2022-01-01,New South Wales,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,,10
2022-06-01,Western Australia,Phone call,Unspecified,Male,Buying or selling,False billing,,8
2022-02-01,Tasmania,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,,7
2022-03-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Identity theft,,9
2022-03-01,Queensland,Text message,18 - 24,Female,Buying or selling,Online shopping scams,,7
2022-03-01,Queensland,Phone call,55 - 64,Female,Buying or selling,False billing,,7
2022-04-01,New South Wales,Mobile apps,18 - 24,Male,Attempts to gain your personal information,Identity theft,,1
2022-02-01,Queensland,Text message,55 - 64,Female,Buying or selling,False billing,,2
2022-04-01,Australian Capital Territory,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,,14
2022-06-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,,7
2022-06-01,Tasmania,Phone call,35 - 44,Male,Buying or selling,Online shopping scams,,1
2022-02-01,Western Australia,Mobile apps,25 - 34,Female,Buying or selling,Online shopping scams,,1
2022-05-01,Australian Capital Territory,Phone call,55 - 64,Female,Attempts to gain your personal information,Identity theft,,3
2022-06-01,Victoria,Text message,35 - 44,Male,Unexpected money,inheritance and unexpected money,,1
2022-03-01,Tasmania,Social media/Online forums,Unspecified,Female,Attempts to gain your personal information,Phishing,,1
2022-03-01,Queensland,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,,3
2022-06-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,,12
2022-03-01,Victoria,Phone call,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",,4
2022-02-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Remote access scams,,2
2022-05-01,Australian Capital Territory,Text message,55 - 64,Male,Attempts to gain your personal information,Hacking,,1
2022-01-01,Victoria,Text message,Unspecified,Female,Threats and extortion,Ransomware and malware,,6
2022-06-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,,5
2022-02-01,New South Wales,Phone call,55 - 64,Female,Attempts to gain your personal information,Identity theft,,6
2022-03-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,,3
2022-06-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Hacking,,6
2022-02-01,South Australia,Text message,35 - 44,Female,Other,Other scams,,6
2022-03-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Hacking,,2
2022-03-01,New South Wales,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,,46
2022-04-01,Western Australia,Text message,25 - 34,Female,Buying or selling,False billing,,2
2022-04-01,South Australia,Mail,55 - 64,Male,Unexpected money,inheritance and unexpected money,,1
2022-04-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Identity theft,,2
2022-04-01,Tasmania,Mobile apps,35 - 44,Female,Buying or selling,Classified scams,,1
2022-01-01,Victoria,Text message,25 - 34,Female,Threats and extortion,Ransomware and malware,,5
2022-05-01,Victoria,Internet,Unspecified,Male,Attempts to gain your personal information,Hacking,,2
2022-01-01,New South Wales,Mobile apps,45 - 54,Male,Buying or selling,Classified scams,,8
2022-01-01,Victoria,Internet,18 - 24,Male,Buying or selling,Classified scams,,1
2022-02-01,Western Australia,Mobile apps,45 - 54,Female,Buying or selling,Online shopping scams,,1
2022-04-01,New South Wales,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,,24
2022-04-01,Australian Capital Territory,Text message,25 - 34,Female,Attempts to gain your personal information,Hacking,,2
2022-02-01,Outside of Australia,Mobile apps,25 - 34,Female,Attempts to gain your personal information,Hacking,,1
2022-02-01,New South Wales,Phone call,35 - 44,Female,Buying or selling,Mobile premium services,,6
2022-04-01,Victoria,Email,65 and over,Male,Attempts to gain your personal information,Identity theft,,10
2022-01-01,Victoria,Text message,55 - 64,Female,Unexpected winnings,"Travel, prizes and lottery scams",,3
2022-05-01,Australian Capital Territory,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,6
2022-04-01,Western Australia,Email,55 - 64,Female,Jobs and employment,Jobs and employment scams,,1
2022-06-01,New South Wales,Phone call,45 - 54,Female,Fake charities,Fake charity scams,,2
2022-02-01,Queensland,Email,65 and over,Female,Threats and extortion,Ransomware and malware,,6
2022-05-01,Victoria,Social media/Online forums,65 and over,Female,Attempts to gain your personal information,Hacking,,1
2022-05-01,Victoria,Text message,65 and over,Female,Buying or selling,Health and medical products,,6
2022-05-01,Western Australia,Mail,55 - 64,Male,Buying or selling,Online shopping scams,,1
2022-04-01,Queensland,Social media/Online forums,55 - 64,Male,Jobs and employment,Jobs and employment scams,,1
2022-05-01,New South Wales,Email,45 - 54,Male,Unexpected money,Rebate scams,,1
2022-01-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Hacking,,2
2022-06-01,Victoria,Phone call,Unspecified,Male,Buying or selling,Overpayment scams,,2
2022-01-01,Queensland,Text message,Unspecified,Male,Threats and extortion,Ransomware and malware,,9
2022-04-01,New South Wales,Email,65 and over,Female,Buying or selling,Health and medical products,,2
2022-05-01,New South Wales,Email,Under 18,Male,Attempts to gain your personal information,Hacking,,1
2022-04-01,Victoria,Email,65 and over,Female,Threats and extortion,Ransomware and malware,,1
2022-06-01,Victoria,Phone call,25 - 34,Male,Unexpected winnings,"Travel, prizes and lottery scams",,1
2022-04-01,New South Wales,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Hacking,,1
2022-06-01,New South Wales,Phone call,55 - 64,Male,Attempts to gain your personal information,Remote access scams,,9
2022-06-01,Outside of Australia,Internet,35 - 44,Female,Dating and romance,Dating and romance scams,,1
2022-03-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,,11
2022-01-01,Victoria,Text message,35 - 44,Female,Other,Other scams,,25
2022-04-01,Outside of Australia,Internet,35 - 44,Male,Attempts to gain your personal information,Identity theft,,1
2022-01-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Hacking,,7
2022-06-01,Australian Capital Territory,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,2
2022-04-01,Australian Capital Territory,Email,Unspecified,Female,Buying or selling,False billing,,2
2022-04-01,Tasmania,Phone call,45 - 54,Male,Attempts to gain your personal information,Remote access scams,,1
2022-05-01,New South Wales,Text message,Unspecified,Male,Threats and extortion,Ransomware and malware,,8
2022-03-01,Australian Capital Territory,Phone call,45 - 54,Female,Attempts to gain your personal information,Identity theft,,1
2022-06-01,New South Wales,unspecified,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,,6
2022-03-01,Queensland,Email,65 and over,Male,Attempts to gain your personal information,Phishing,,26
2022-03-01,Queensland,Email,65 and over,Female,Attempts to gain your personal information,Remote access scams,,3
2022-03-01,Queensland,Mail,55 - 64,Female,Attempts to gain your personal information,Phishing,,2
2022-03-01,Australian Capital Territory,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,5
2022-06-01,Victoria,Text message,Unspecified,Male,Attempts to gain your personal information,Hacking,,5
2022-05-01,Victoria,Phone call,35 - 44,Female,Buying or selling,False billing,,10
2022-04-01,South Australia,Email,65 and over,Female,Attempts to gain your personal information,Phishing,,8
2022-04-01,Victoria,Mobile apps,45 - 54,Female,Attempts to gain your personal information,Identity theft,,3
2022-04-01,Outside of Australia,Email,35 - 44,Female,Attempts to gain your personal information,Identity theft,,1
2022-06-01,Western Australia,Mobile apps,25 - 34,Female,Other,Other scams,,1
2022-04-01,Western Australia,Email,35 - 44,Female,Buying or selling,Overpayment scams,,1
2022-02-01,Queensland,Mobile apps,55 - 64,Male,Attempts to gain your personal information,Phishing,,1
2022-02-01,Victoria,Text message,25 - 34,Female,Unexpected winnings,"Travel, prizes and lottery scams",,1
2022-01-01,Victoria,Text message,35 - 44,Female,Investment scams,Investment scams,,1
2022-06-01,New South Wales,Phone call,65 and over,Female,Fake charities,Fake charity scams,,1
2022-01-01,Tasmania,Phone call,Unspecified,Male,Buying or selling,Overpayment scams,,1
2022-06-01,Australian Capital Territory,Phone call,35 - 44,Female,Other,Other scams,,6
2022-02-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,,3
2022-03-01,Tasmania,Social media/Online forums,65 and over,Female,Investment scams,Investment scams,,1
2022-05-01,Unspecified,unspecified,Unspecified,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,1
2022-03-01,New South Wales,unspecified,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,,1
2022-01-01,Victoria,Email,55 - 64,Female,Threats and extortion,Ransomware and malware,,1
2022-01-01,South Australia,Text message,Unspecified,Female,Buying or selling,Online shopping scams,,4
2022-04-01,Queensland,Text message,35 - 44,Female,Threats and extortion,Ransomware and malware,,6
2022-06-01,Western Australia,Phone call,55 - 64,Female,Other,Other scams,,10
2022-03-01,Victoria,Internet,45 - 54,Female,Unexpected winnings,"Travel, prizes and lottery scams",,2
2022-03-01,Victoria,Text message,45 - 54,Female,Other,Other scams,,7
2022-04-01,Victoria,Text message,Unspecified,Male,Attempts to gain your personal information,Remote access scams,,5
2022-06-01,South Australia,Internet,45 - 54,Female,Attempts to gain your personal information,Hacking,,13
2022-02-01,South Australia,Phone call,45 - 54,Female,Unexpected money,inheritance and unexpected money,,1
